"EXPERIMENT","EVENNESS_CONTROL","RATIO","EXTRACTED_RESOURCES","MODEL","SPECIES","INTERACTIONS","COMPLEXITY","CLONES","GRIDS","RESOURCES","SITES","OBSTACLES","DIFFICULTY","CAPTURES_TOTAL","CAPTURES_BEST_CASE","CAPTURES_MEAN","TOT_FITNESS_MEAN","RATE_COMMUNICATION","RATE_MOTION","RES_E2C_STEPS_MEAN","NUM_DETECTORS","NUM_EXTRACTORS","NUM_TRANSPORTERS","SIGNAL_SENT","SIGNAL_RECEIVED"
4194,"m","1:3:2","p","a","s","t",3,8,225,33,4,28,"d",3509,0.515151515151515,0.207682272727273,70.0802,52.246093,5025.173828,346.90537,4,12,8,8750,4575
4195,"m","1:3:2","p","a","s","t",3,8,625,31,12,78,"r",11978,1,0.754662290322581,62.180076,592.99414,17689.583984,580.827355,4,12,8,174794,96988
4196,"m","1:3:2","p","a","s","t",3,8,225,33,4,28,"r",11232,1,0.664772696969697,54.865305,21.478515,5343.404296,238.124833,4,12,8,7863,1837
4197,"m","1:3:2","p","a","s","t",3,8,225,33,4,28,"r",11716,1,0.693418545454546,48.129215,56.443359,5643.103515,256.725801,4,12,8,10266,5217
4198,"m","1:3:2","p","a","s","t",3,8,625,93,12,78,"d",6167,0.32258064516129,0.129515279569892,190.348035,40.601562,16561.388671,1593.534782,4,12,8,18652,1361
4199,"m","1:3:2","p","a","s","t",3,8,625,93,12,78,"d",4235,0.21505376344086,0.088940688172043,186.085911,69.822265,14452.171875,1545.015151,4,12,8,30555,3671
4200,"m","1:3:2","p","a","s","t",3,8,225,11,4,28,"r",4574,1,0.812144818181818,16.131738,464.074218,6514.162109,213.770318,4,12,8,46536,38529
4201,"m","2:1:1","p","a","s","t",3,8,625,31,12,78,"d",3033,0.483870967741935,0.191091225806452,349.478491,108.570312,10979.085937,973.205078,12,6,6,36510,11789
4202,"m","2:1:1","p","a","s","t",3,8,225,11,4,28,"d",2652,0.909090909090909,0.470880636363636,118.621797,41.884765,4175.679687,198.16369,12,6,6,13641,4172
4203,"m","2:1:1","p","a","s","t",3,8,225,11,4,28,"d",2742,1,0.486860727272727,92.658098,25.761718,3193.49414,362.578616,12,6,6,10877,1633
4204,"m","2:1:1","p","a","s","t",3,8,225,11,4,28,"r",3973,1,0.705433181818182,35.938212,39.195312,4547.197265,279.842789,12,6,6,10955,3633
4205,"m","2:1:1","p","a","s","t",3,8,225,33,4,28,"d",2418,0.333333333333333,0.143110787878788,204.73833,17.863281,2833.4375,457.024347,12,6,6,8315,703
4206,"m","2:1:1","p","a","s","t",3,8,625,31,12,78,"r",10856,1,0.683971741935484,230.597725,151.996093,12122.111328,597.223095,12,6,6,28898,9843
4207,"m","2:1:1","p","a","s","t",3,8,225,33,4,28,"r",10465,1,0.619377363636364,132.871817,33.908203,3986.654296,237.454037,12,6,6,8308,2966
4208,"m","2:1:1","p","a","s","t",3,8,225,11,4,28,"r",4040,1,0.717329454545454,40.190652,556.822265,4777.636718,188.316115,12,6,6,250524,24725
4209,"m","2:1:1","p","a","s","t",3,8,625,31,12,78,"r",10679,1,0.672820032258065,241.098615,1440.152343,10047.763671,671.866857,12,6,6,713287,21247
4210,"m","2:1:1","p","a","s","t",3,8,225,33,4,28,"r",10054,1,0.595052060606061,124.931793,13.662109,3567.664062,253.669902,12,6,6,4844,971
4211,"m","2:1:1","p","a","s","t",3,8,625,31,12,78,"d",3670,0.580645161290323,0.231224774193548,413.915584,80.880859,8208.078125,1190.273631,12,6,6,27140,5330
4212,"m","2:1:1","p","a","s","t",3,8,225,33,4,28,"d",1695,0.212121212121212,0.100319575757576,210.700901,22.685546,2744.902343,640.543478,12,6,6,8489,1218
4213,"m","2:1:1","p","a","s","t",3,8,625,31,12,78,"d",4412,0.645161290322581,0.277973774193548,325.181545,214.519531,12857.951171,1214.165467,12,6,6,100942,6554
4214,"m","2:1:1","p","a","s","t",3,8,225,11,4,28,"r",3950,1,0.701349363636364,53.100069,39.605468,4547.896484,259.123975,12,6,6,9194,3263
4215,"m","2:1:1","p","a","s","t",3,8,625,93,12,78,"d",3711,0.182795698924731,0.0779359784946237,525.625796,59.339843,9650.574218,1295.403726,12,6,6,26422,2579
4216,"m","2:1:1","p","a","s","t",3,8,625,93,12,78,"d",8019,0.387096774193548,0.168409774193548,588.212713,55.029296,10841.896484,1405.74743,12,6,6,21078,3780
4217,"m","2:1:1","p","a","s","t",3,8,225,11,4,28,"d",1896,0.727272727272727,0.336647727272727,115.988725,17.802734,2423.474609,500.406451,12,6,6,7317,1100
4218,"m","2:1:1","p","a","s","t",3,8,225,11,4,28,"d",2098,0.818181818181818,0.372514181818182,100.014767,24.703125,4827.791015,326.380471,12,6,6,11320,873
4219,"m","2:1:1","p","a","s","t",3,8,225,11,4,28,"d",1742,0.818181818181818,0.309303909090909,126.13643,31.61914,3275.216796,615.275193,12,6,6,14722,1194
4220,"m","2:1:1","p","a","s","t",3,8,225,33,4,28,"d",2796,0.303030303030303,0.165482939393939,223.987203,46.986328,2770.849609,244.089026,12,6,6,19727,3339
4221,"m","2:1:1","p","a","s","t",3,8,225,11,4,28,"r",3744,1,0.664772636363636,45.34503,205.455078,4062.513671,290.384368,12,6,6,62789,23447
4222,"m","2:1:1","p","a","s","t",3,8,225,33,4,28,"d",1618,0.363636363636364,0.095762303030303,172.917137,25.044921,5070.86914,495.83582,12,6,6,9980,1699
4223,"m","2:1:1","p","a","s","t",3,8,625,31,12,78,"r",11099,1,0.699281741935484,215.838856,64.992187,12295.152343,701.937025,12,6,6,27069,3424
4224,"m","2:1:1","p","a","s","t",3,8,625,93,12,78,"r",28549,0.967741935483871,0.599567365591398,476.834702,54.65039,10497.447265,791.849772,12,6,6,17233,4173
4225,"m","2:1:1","p","a","s","t",3,8,625,93,12,78,"d",4631,0.247311827956989,0.0972572150537634,470.237769,60.613281,13082.023437,1449.910384,12,6,6,28273,1847
4226,"m","2:1:1","p","a","s","t",3,8,625,93,12,78,"d",2778,0.150537634408602,0.0583417311827957,549.447821,70.898437,12002.933593,1436.859649,12,6,6,28601,4568
4227,"m","2:1:1","p","a","s","t",3,8,625,93,12,78,"d",2765,0.161290322580645,0.0580687096774194,584.588926,1231.18164,9967.763671,1572.825,12,6,6,501193,75087
4228,"m","2:1:1","p","a","s","t",3,8,225,11,4,28,"d",2196,0.727272727272727,0.389914727272727,142.736934,19.625,3451.070312,273.243636,12,6,6,8667,994
4229,"m","2:1:1","p","a","s","t",3,8,625,93,12,78,"r",26565,0.924731182795699,0.557900698924731,441.476957,61.322265,9976.722656,831.142041,12,6,6,23459,3729
4230,"m","2:1:1","p","a","s","t",3,8,625,93,12,78,"d",4191,0.236559139784946,0.088016623655914,547.817189,67.486328,9656.904296,1213.824705,12,6,6,25851,5592
4231,"m","2:1:1","p","a","s","t",3,8,625,31,12,78,"r",11207,1,0.706086161290323,218.663808,385.152343,12086.882812,549.449812,12,6,6,158317,25711
4232,"m","2:1:1","p","a","s","t",3,8,625,31,12,78,"r",11592,1,0.730342741935484,159.33381,86.667968,14405.082031,532.396469,12,6,6,21500,7169
4233,"m","2:1:1","p","a","s","t",3,8,625,93,12,78,"r",25195,0.935483870967742,0.529128860215054,530.442779,30.49414,10540.548828,834.049172,12,6,6,12382,1711
4234,"m","2:1:1","p","a","s","t",3,8,625,31,12,78,"r",11419,1,0.719443032258064,206.349352,312.367187,13370.767578,560.922963,12,6,6,73841,26240
4235,"m","2:1:1","p","a","s","t",3,8,625,93,12,78,"r",29727,0.967741935483871,0.624306946236559,422.727528,55.578125,11571.384765,734.898778,12,6,6,21383,3461
4236,"m","2:1:1","p","a","s","t",3,8,225,33,4,28,"r",10396,1,0.615293545454546,144.530911,24.449218,3926.662109,305.968477,12,6,6,5467,2695
4237,"m","2:1:1","p","a","s","t",3,8,225,33,4,28,"r",11111,1,0.657611242424242,153.712151,25.02539,4133.441406,269.114418,12,6,6,6272,2512
4238,"m","2:1:1","p","a","s","t",3,8,225,11,4,28,"d",1994,0.909090909090909,0.354048272727273,151.644735,25.730468,2961.162109,388.598337,12,6,6,9579,1721
4239,"m","2:1:1","p","a","s","t",3,8,225,11,4,28,"r",4017,1,0.713245727272727,43.149803,19.878906,4876.498046,249.470404,12,6,6,4251,1414
4240,"m","2:1:1","p","a","s","t",3,8,625,93,12,78,"d",3424,0.236559139784946,0.0719086021505376,453.483869,427.388671,10596.140625,1046.597597,12,6,6,196519,17084
4241,"m","2:1:1","p","a","s","t",3,8,625,93,12,78,"d",3422,0.204301075268817,0.0718665913978495,570.419655,67.138671,10397.429687,1145.852315,12,6,6,27795,4146
4242,"m","2:1:1","p","a","s","t",3,8,625,93,12,78,"r",27962,0.946236559139785,0.587239580645161,489.196848,55.183593,9333.03125,797.793392,12,6,6,23134,3010
4243,"m","2:1:1","p","a","s","t",3,8,625,31,12,78,"d",3360,0.548387096774194,0.211693516129032,423.219354,44.435546,12008.203125,1085.325497,12,6,6,16643,3639
4244,"m","2:1:1","p","a","s","t",3,8,225,11,4,28,"d",2307,0.818181818181818,0.409623545454545,126.842738,33.435546,3341.251953,448.777243,12,6,6,10002,2184
4245,"m","2:1:1","p","a","s","t",3,8,225,11,4,28,"r",3985,1,0.707563909090909,46.567197,49.339843,4667.853515,281.911475,12,6,6,10640,4796
4246,"m","2:1:1","p","a","s","t",3,8,225,33,4,28,"d",4216,0.454545454545455,0.249526484848485,198.226306,17.605468,3307.289062,449.117318,12,6,6,7175,1134
4247,"m","2:1:1","p","a","s","t",3,8,625,93,12,78,"r",26704,0.946236559139785,0.560819892473118,488.035064,275.544921,10325.236328,854.306997,12,6,6,99064,22591
4248,"m","2:1:1","p","a","s","t",3,8,225,11,4,28,"r",4331,1,0.768998545454545,43.754387,45.183593,5166.43164,259.333973,12,6,6,10956,4768
4249,"m","2:1:1","p","a","s","t",3,8,625,93,12,78,"d",6295,0.333333333333333,0.132203451612903,551.965398,40.083984,14734.18164,1373.831721,12,6,6,15433,2839
4250,"m","2:1:1","p","a","s","t",3,8,225,11,4,28,"r",3854,1,0.684303909090909,47.884101,31.486328,4580.693359,324.525773,12,6,6,7975,3248
4251,"m","2:1:1","p","a","s","t",3,8,225,33,4,28,"d",2352,0.272727272727273,0.139204545454545,215.205864,48.085937,2966.019531,206.872727,12,6,6,16027,4736
4252,"m","2:1:1","p","a","s","t",3,8,625,93,12,78,"r",30728,0.989247311827957,0.645329301075269,408.844637,57.363281,11561.449218,786.510225,12,6,6,23974,3686
4253,"m","2:1:1","p","a","s","t",3,8,225,11,4,28,"d",1808,0.636363636363636,0.321022727272727,122.53869,122.484375,3584.410156,454.485714,12,6,6,42313,12326
4254,"m","2:1:1","p","a","s","t",3,8,225,11,4,28,"r",3767,1,0.668856454545455,56.051164,59.761718,4606.113281,262.816254,12,6,6,7907,4700
4255,"m","2:1:1","p","a","s","t",3,8,225,33,4,28,"d",1702,0.212121212121212,0.100733878787879,209.70847,147.865234,2603.527343,600.266666,12,6,6,36219,12193
4256,"m","2:1:1","p","a","s","t",3,8,225,11,4,28,"r",3909,1,0.694069545454545,54.217994,30.554687,4596.964843,248.678756,12,6,6,9771,3385
4257,"m","2:1:1","p","a","s","t",3,8,625,31,12,78,"r",10943,1,0.689453096774194,234.65559,47.8125,11656.386718,613.695668,12,6,6,17678,4209
4258,"m","2:1:1","p","a","s","t",3,8,625,93,12,78,"r",27843,0.946236559139785,0.584740419354839,457.117748,70.199218,13109.923828,738.366916,12,6,6,18118,6248
4259,"m","2:1:1","p","a","s","t",3,8,625,93,12,78,"d",6746,0.333333333333333,0.141675064516129,514.764716,330.753906,10923.572265,1331.544655,12,6,6,107384,49711
4260,"m","2:1:1","p","a","s","t",3,8,625,31,12,78,"d",3180,0.483870967741935,0.200352806451613,466.619117,37.199218,9275.076171,1238.95302,12,6,6,15812,2396
4261,"m","2:1:1","p","a","s","t",3,8,225,33,4,28,"d",14,0.0606060606060606,0.000828575757575758,205.313023,31.009765,2369.455078,NA,12,6,6,13617,1706
4262,"m","2:1:1","p","a","s","t",3,8,625,31,12,78,"d",4677,0.645161290322581,0.294669838709677,484.656475,58.919921,10125.052734,1120.336683,12,6,6,27094,2546
4263,"m","2:1:1","p","a","s","t",3,8,625,93,12,78,"r",29548,0.989247311827957,0.620547709677419,479.705151,1118.667968,11252.955078,752.697597,12,6,6,251361,175435
4264,"m","2:1:1","p","a","s","t",3,8,225,33,4,28,"r",9849,1,0.58291903030303,123.566316,28.443359,3829.607421,249.528217,12,6,6,6026,2407
4265,"m","2:1:1","p","a","s","t",3,8,225,33,4,28,"r",9902,0.96969696969697,0.586055848484848,157.878418,80.458984,3786.023437,298.708121,12,6,6,15612,7113
4266,"m","2:1:1","p","a","s","t",3,8,225,33,4,28,"d",3170,0.333333333333333,0.187618363636364,209.610987,65.193359,3533.435546,538.341296,12,6,6,29366,3443
4267,"m","2:1:1","p","a","s","t",3,8,225,33,4,28,"r",10637,1,0.629557272727273,132.337896,18.365234,4123.701171,261.29756,12,6,6,6982,1330
4268,"m","2:1:1","p","a","s","t",3,8,625,31,12,78,"d",4235,0.580645161290323,0.266822064516129,507.730343,775.667968,8428.519531,1513.358348,12,6,6,341682,46390
4269,"m","2:1:1","p","a","s","t",3,8,225,11,4,28,"r",3930,1,0.697798272727273,54.190897,110.291015,5359.15039,234.72584,12,6,6,29694,14486
4270,"m","2:1:1","p","a","s","t",3,8,625,31,12,78,"d",4425,0.645161290322581,0.278792838709677,457.048557,46.699218,9320,1196.419071,12,6,6,20113,2886
4271,"m","2:1:1","p","a","s","t",3,8,625,31,12,78,"d",3319,0.483870967741935,0.20911035483871,407.731752,93.205078,9707.689453,937.016556,12,6,6,39252,4572
4272,"m","2:1:1","p","a","s","t",3,8,625,31,12,78,"r",11246,1,0.708543322580645,179.620513,38.53125,12500.044921,643.214259,12,6,6,14206,2599
4273,"m","2:1:1","p","a","s","t",3,8,625,93,12,78,"r",31095,0.989247311827957,0.653036784946237,395.105698,37.761718,12306.769531,757.817792,12,6,6,12281,3161
4274,"m","2:1:1","p","a","s","t",3,8,625,31,12,78,"r",9870,1,0.621849774193548,309.154494,405.568359,11827.529296,804.835004,12,6,6,106952,46933
4275,"m","2:1:1","p","a","s","t",3,8,625,31,12,78,"d",4307,0.548387096774194,0.27135835483871,415.578924,82.302734,9508.613281,1313.19838,12,6,6,31863,5865
4276,"m","2:1:1","p","a","s","t",3,8,225,11,4,28,"r",3810,1,0.676491454545455,61.872127,28.353515,4960.05664,299.841698,12,6,6,5754,2348
4277,"m","2:1:1","p","a","s","t",3,8,625,31,12,78,"r",11089,1,0.698651709677419,215.807117,841.527343,11686.855468,676.191942,12,6,6,258802,84411
4278,"m","2:1:1","p","a","s","t",3,8,625,93,12,78,"r",30965,0.956989247311828,0.650306612903226,480.143888,44.740234,11282.173828,784.506054,12,6,6,18545,3267
4279,"m","2:1:1","p","a","s","t",3,8,225,33,4,28,"r",7936,0.909090909090909,0.469696939393939,164.6481,11.636718,4178.529296,170.124567,12,6,6,5147,563
4280,"m","2:1:1","p","a","s","t",3,8,225,33,4,28,"d",2409,0.272727272727273,0.142578121212121,195.48599,31.376953,3981.804687,552.403508,12,6,6,10214,3199
4281,"m","2:1:1","p","a","s","t",3,8,225,33,4,28,"d",1681,0.242424242424242,0.099491,162.908497,26.498046,2753.796875,402.636588,12,6,6,12342,943
4282,"m","2:1:1","p","a","s","t",3,8,225,33,4,28,"r",10524,1,0.622869303030303,130.253817,19.433593,4427.392578,264.698295,12,6,6,5520,1434
4283,"m","2:1:1","p","a","s","t",3,8,225,33,4,28,"d",2232,0.363636363636364,0.132102272727273,211.849504,60.173828,3052.097656,432.102685,12,6,6,22209,6035
4284,"m","2:1:1","p","a","s","t",3,8,625,31,12,78,"r",11094,1,0.698966709677419,193.111962,54.558593,13281.175781,607.289234,12,6,6,23186,3438
4285,"m","2:1:1","p","a","s","t",3,8,225,33,4,28,"r",9013,0.96969696969697,0.533439848484848,153.951569,62.835937,3937.513671,278.341354,12,6,6,11681,6236
4286,"m","2:1:1","p","a","s","t",3,8,225,11,4,28,"r",3985,1,0.707563909090909,41.752916,40.748046,5049.933593,268.333333,12,6,6,12486,3535
4287,"m","2:1:1","p","a","s","t",3,8,625,93,12,78,"d",2944,0.172043010752688,0.0618279569892473,501.72978,162.080078,11311.175781,1252.678622,12,6,6,60298,18298
4288,"m","2:1:1","p","a","s","t",3,8,225,11,4,28,"d",1043,0.545454545454545,0.185191727272727,136.809728,529.291015,2638.652343,475.655462,12,6,6,228921,41197
4289,"m","2:1:1","p","a","s","t",3,8,225,33,4,28,"r",10640,1,0.629734848484849,112.86669,17.451171,4369.78125,267.19098,12,6,6,6184,1405
4290,"m","2:1:1","p","a","s","t",3,8,625,93,12,78,"d",4948,0.247311827956989,0.10391464516129,504.769994,104.177734,14384.089843,1508.946022,12,6,6,46293,5294
4291,"m","2:1:1","p","a","s","t",3,8,225,33,4,28,"r",9628,1,0.569839,147.314363,604.783203,4352.359375,233.924369,12,6,6,108275,61366
4292,"m","2:1:1","p","a","s","t",3,8,225,11,4,28,"d",1933,0.818181818181818,0.343217272727273,165.838283,171.675781,2961.287109,368.127527,12,6,6,63709,17487
4293,"m","2:1:1","p","a","s","t",3,8,625,31,12,78,"r",11041,1,0.695627516129032,236.85041,49.919921,12925.61914,624.432253,12,6,6,14255,4609
4294,"m","2:1:1","p","a","s","t",3,8,625,93,12,78,"r",30842,0.978494623655914,0.647723451612903,404.879059,46.566406,11252.535156,747.142953,12,6,6,16625,4592
4295,"m","2:1:1","p","a","s","t",3,8,625,31,12,78,"r",8774,0.967741935483871,0.55279735483871,433.463441,58.257812,10245.730468,711.704513,12,6,6,13355,4390
4296,"m","2:1:1","p","a","s","t",3,8,625,93,12,78,"d",4321,0.204301075268817,0.0907468064516129,503.798237,49.814453,8038.933593,1378.380952,12,6,6,21178,3029
4297,"m","2:1:1","p","a","s","t",3,8,225,33,4,28,"d",1813,0.272727272727273,0.107303484848485,196.794487,52.800781,3659.763671,632.244444,12,6,6,23616,3023
4298,"m","2:1:1","p","a","s","t",3,8,225,33,4,28,"r",9433,1,0.558297818181818,180.002586,26.75,3785.505859,260.466802,12,6,6,7213,3004
4299,"m","2:1:1","p","a","s","t",3,8,625,31,12,78,"d",3567,0.516129032258065,0.22473535483871,420.548405,118.537109,11770.568359,1079.719444,12,6,6,49164,8326
4300,"m","2:1:1","p","a","s","t",3,8,625,93,12,78,"r",29597,0.935483870967742,0.621576774193548,474.196374,52.902343,10593.720703,818.523206,12,6,6,20390,4816
4301,"m","2:1:1","p","a","s","t",3,8,225,33,4,28,"d",1668,0.333333333333333,0.0987215757575758,210.325745,29.933593,4363.818359,322.405882,12,6,6,10637,1891
4302,"m","2:1:1","p","a","s","t",3,8,225,11,4,28,"r",3866,1,0.686434636363636,56.207499,21.189453,4433.314453,297.353063,12,6,6,8323,1603
4303,"m","2:1:1","p","a","s","t",3,8,625,31,12,78,"d",4736,0.709677419354839,0.298387096774194,487.555074,138.160156,10175.140625,900.075709,12,6,6,58968,8132
4304,"m","2:1:1","p","a","s","t",3,8,625,93,12,78,"r",27139,0.946236559139785,0.56995547311828,505.728752,45.509765,11457.183593,737.738295,12,6,6,19747,2707
4305,"m","2:1:1","p","a","s","t",3,8,225,33,4,28,"d",2087,0.303030303030303,0.123520333333333,124.538542,48.177734,2968.691406,600.367278,12,6,6,20649,3064
4306,"m","2:1:1","p","a","s","t",3,8,225,11,4,28,"d",1423,0.636363636363636,0.252663272727273,166.042956,21.128906,2628.054687,508.018518,12,6,6,8426,1414
4307,"m","2:1:1","p","a","s","t",3,8,225,33,4,28,"r",10529,1,0.623165242424242,169.350821,15.722656,3860.378906,262.9462,12,6,6,5901,1183
4308,"m","2:1:1","p","a","s","t",3,8,625,31,12,78,"d",4663,0.645161290322581,0.293787774193548,483.794419,45.0625,10715.933593,821.577253,12,6,6,17827,3079
4309,"m","2:1:1","p","a","s","t",3,8,225,11,4,28,"d",2912,1,0.517045454545455,101.032035,17.191406,3637.171875,567.995081,12,6,6,6502,1416
4310,"m","2:1:1","p","a","s","t",3,8,225,11,4,28,"d",1978,0.818181818181818,0.351207363636364,133.155397,109.089843,3585.410156,417.454787,12,6,6,54505,1092
4311,"m","2:1:1","p","a","s","t",3,8,625,93,12,78,"r",27810,0.946236559139785,0.584047376344086,527.233299,55.4375,11595.732421,847.152534,12,6,6,19837,5487
4312,"m","2:1:1","p","a","s","t",3,8,625,93,12,78,"d",2779,0.193548387096774,0.0583627311827957,562.334838,245.912109,8551.707031,1463.169724,12,6,6,84354,20774
4313,"m","2:1:1","p","a","s","t",3,8,625,31,12,78,"d",4436,0.580645161290323,0.279485870967742,532.765034,106.007812,10741.246093,1186.948477,12,6,6,40088,8405
4314,"m","2:1:1","p","a","s","t",3,8,625,31,12,78,"r",9562,1,0.602444548387097,395.00316,95.554687,9473.84375,623.063628,12,6,6,42693,3547
4315,"m","2:1:1","p","a","s","t",3,8,625,31,12,78,"d",3749,0.548387096774194,0.236202096774194,421.409886,36.876953,10643.689453,811.382588,12,6,6,16732,1701
4316,"m","2:1:1","p","a","s","t",3,8,225,11,4,28,"d",2465,0.909090909090909,0.437677545454545,95.717408,39.193359,3708.298828,281.931506,12,6,6,10780,3736
4317,"m","2:1:1","p","a","s","t",3,8,625,93,12,78,"d",2419,0.118279569892473,0.050802247311828,570.341529,46.548828,8234.132812,616.384615,12,6,6,15538,4618
4318,"m","2:1:1","p","a","s","t",3,8,625,31,12,78,"r",11297,1,0.711756548387097,242.233951,229.511718,12575.585937,627.861332,12,6,6,51451,19234
4319,"m","2:1:1","p","a","s","t",3,8,225,33,4,28,"r",10975,1,0.649562,114.099596,21.351562,4236.580078,284.604788,12,6,6,7438,1669
4320,"m","2:1:1","p","a","s","t",3,8,225,11,4,28,"r",3990,1,0.708451636363636,39.118717,24.927734,4834.802734,268.078539,12,6,6,10127,1714
4321,"m","2:1:3","p","a","s","t",3,8,625,31,12,78,"d",7721,0.903225806451613,0.486454129032258,282.047817,45.710937,13116.322265,632.277389,8,4,12,20602,1994
4322,"m","2:1:3","p","a","s","t",3,8,225,33,4,28,"r",12466,1,0.737807757575758,48.11643,29.162109,5598.77539,129.982503,8,4,12,7697,2639
4323,"m","2:1:3","p","a","s","t",3,8,225,33,4,28,"d",8038,0.848484848484849,0.475733878787879,96.865263,383.679687,3230.857421,447.237694,8,4,12,144111,44881
4324,"m","2:1:3","p","a","s","t",3,8,225,33,4,28,"d",4844,0.575757575757576,0.286695060606061,129.382264,14.933593,4070.070312,402.380694,8,4,12,5861,1173
4325,"m","2:1:3","p","a","s","t",3,8,625,31,12,78,"d",7619,0.935483870967742,0.480027709677419,71.582944,71.779296,10721.171875,980.341239,8,4,12,29157,5714
4326,"m","2:1:3","p","a","s","t",3,8,225,11,4,28,"r",4371,1,0.776100818181818,14.438412,22.490234,5910.705078,160.641906,8,4,12,7843,2086
4327,"m","2:1:3","p","a","s","t",3,8,625,31,12,78,"d",9863,1,0.621408741935484,134.305396,57.03125,13323.298828,1017.661372,8,4,12,21572,4435
4328,"m","2:1:3","p","a","s","t",3,8,225,33,4,28,"d",6160,0.606060606060606,0.364583303030303,74.515748,62.574218,2917.460937,440.003888,8,4,12,21768,7443
4329,"m","2:1:3","p","a","s","t",3,8,625,93,12,78,"d",9626,0.440860215053763,0.202158935483871,316.814092,171.02539,11860.287109,1453.476311,8,4,12,57016,15634
4330,"m","2:1:3","p","a","s","t",3,8,225,11,4,28,"d",3421,1,0.607421818181818,43.834269,85.851562,3980.328125,360.58074,8,4,12,38156,4764
4331,"m","2:1:3","p","a","s","t",3,8,225,11,4,28,"d",2891,1,0.513316727272727,76.323931,95.353515,2954.382812,374.725738,8,4,12,45144,2696
4332,"m","2:1:3","p","a","s","t",3,8,625,93,12,78,"d",12279,0.591397849462366,0.257875494623656,353.273486,55.730468,12528.429687,1204.617917,8,4,12,22866,3442
