"EXPERIMENT","MODEL","SPECIES","INTERACTIONS","QUALITY","COMPLEXITY","CLONES","GRIDS","RESOURCES","SITES","OBSTACLES","DIFFICULTY","CAPTURES_TOTAL","CAPTURES_BEST_CASE","CAPTURES_MEAN","TOT_FITNESS_MEAN","RATE_COMMUNICATION","RATE_MOTION","RES_E2C_STEPS_MEAN","SIGNAL_SENT","SIGNAL_RECEIVED"
3063,"a","g","t","m",3,8,625,93,12,78,"r",22443.5585284281,0.747078073866293,0.471344889991729,5.48027686956522,36.9185235685619,3676.44160176923,297.901075449664,17002.3511705686,1562.76254180602
3064,"a","g","t","m",3,8,625,93,12,78,"d",186.555183946488,0.0191678354371202,0.00391790746934225,0.0463010033444816,11.7722220936455,1169.68523941806,1025.90015302381,4959.33444816054,758.515050167224
3065,"a","g","t","m",3,8,225,33,4,28,"d",1162.3779264214,0.155265024830242,0.0687960308097699,0.284475461538462,7.58027364882943,541.82086729097,252.294916929515,3694.53511705686,150.247491638796
3066,"a","g","t","m",3,8,225,33,4,28,"r",7645.72240802676,0.779770953683997,0.452516699807439,1.86748152173913,13.5586782474916,1413.02706892977,109.749006834459,4650.03678929766,1551.38461538462
3067,"a","g","t","m",3,8,625,31,12,78,"r",7198.42809364549,0.751753155680224,0.45352998025677,1.758293,43.0562809498328,2715.48540012375,353.78455157483,18844.3511705686,2566.28762541806
3068,"a","g","t","m",3,8,225,11,4,28,"r",2113.98327759197,0.728792946184251,0.375352098814229,0.516852789297659,5.01926953846154,1104.04061672241,175.938473549828,1991.4381270903,391.535117056856
3069,"a","g","t","m",3,8,625,31,12,78,"r",8176.18060200669,0.817456036249865,0.515132330780019,1.99699134782609,16.7448587525084,3139.9105738796,375.195614175676,7230.71906354515,1060.42809364548
3070,"a","g","t","m",3,8,625,31,12,78,"d",3871.50501672241,0.519905059877009,0.243920412342216,0.945989685618729,40.2120148561873,3016.49011638127,757.48658584058,19211.762541806,1074.34113712375
3071,"a","g","t","m",3,8,225,33,4,28,"r",5812.54515050167,0.643660687138948,0.344018992398905,1.41994551839465,9.33463060535117,1034.64686932107,150.236029565657,3558.88294314381,757.725752508361
3072,"a","g","t","m",3,8,225,11,4,28,"r",2610.25418060201,0.814229249011858,0.46346838583156,0.638035367892977,14.3552723311037,1198.38411849498,168.60475094898,5573.26086956522,1198.07023411371
3073,"a","g","t","m",3,8,225,11,4,28,"r",2724.73578595318,0.818485861964123,0.483795373973852,0.665989705685619,7.00362493311037,1290.96574473579,180.475673108475,2755.90635451505,582.521739130435
3074,"a","g","t","m",3,8,225,11,4,28,"d",1293.14715719064,0.563697172392825,0.229607051383399,0.316363956521739,3.84481431772575,623.348367819398,333.987088072727,1810.79264214047,114.538461538462
3075,"a","g","t","m",3,8,225,11,4,28,"d",810.822742474916,0.372453633323199,0.143967079355427,0.198629481605351,4.29030972240803,759.173814632107,268.801681585253,2017.29765886288,136.742474916388
3076,"a","g","t","m",3,8,225,33,4,28,"d",785.595317725752,0.103172190128712,0.0464959276375798,0.192517394648829,7.55473931772575,416.29477119398,292.52791626282,3571.49498327759,253.321070234114
3077,"a","g","t","m",3,8,225,11,4,28,"r",2356.99665551839,0.768014594101551,0.418500784128915,0.576173698996655,8.33676665217391,1154.01856404682,185.240409440273,3414.5618729097,584.344481605351
3078,"a","g","t","m",3,8,625,93,12,78,"d",207.739130434783,0.0274391340309994,0.00436279749703312,0.0514421605351171,46.1997408929766,1359.55487649498,1039.447662575,21023.1337792642,2211.38795986622
3079,"a","g","t","m",3,8,625,93,12,78,"r",20012.6254180602,0.704426942856115,0.420292027547021,4.88671245819398,26.074087638796,3253.82923508361,277.740521888514,11321.0367892977,1644.2508361204
3080,"a","g","t","m",3,8,225,33,4,28,"d",493.180602006689,0.136110266545049,0.0291891792844836,0.121196377926421,5.95114530100334,666.398776729097,402.897264646429,2743.15050167224,238.260869565217
3081,"a","g","t","m",3,8,625,31,12,78,"r",7303.1237458194,0.780882511597799,0.460126228179955,1.78384062207358,15.4604667491639,2961.78695216054,376.405550452381,6540.18060200669,991.769230769231
3082,"a","g","t","m",3,8,625,31,12,78,"r",7981.87959866221,0.814003668141116,0.502890584421189,1.94950315719064,19.4223775183947,3163.59039854515,281.568745557432,8378.13377926421,1248.71906354515
3083,"a","g","t","m",3,8,625,93,12,78,"d",2256.67224080268,0.127449922681339,0.0473931457906283,0.551719588628763,46.9050084548495,2510.09165926756,781.510539684982,21102.0033444816,2405.74247491639
3084,"a","g","t","m",3,8,225,11,4,28,"d",981.986622073579,0.507449072666464,0.174358383399209,0.240387086956522,7.19386191638796,532.536187862876,347.248594109434,3501.39799331104,142.939799331104
3085,"a","g","t","m",3,8,225,33,4,28,"r",6979.69230769231,0.747136921049965,0.413097305462653,1.70490699331104,5.27309084615385,1277.39043513043,123.295845489865,2103.70903010033,392.759197324415
3086,"a","g","t","m",3,8,225,33,4,28,"r",7270.4381270903,0.74247491638796,0.430305271815141,1.77586002006689,10.9128993444816,1115.65093888963,158.795490695652,4533.78929765886,747.548494983278
3087,"a","g","t","m",3,8,225,11,4,28,"d",1227.79598662207,0.580723624201885,0.218003507753116,0.300447886287625,5.15280712040134,670.510248548495,310.801424544803,2480.27090301003,124.244147157191
3088,"a","g","t","m",3,8,225,33,4,28,"r",7926.45819397993,0.79061518191953,0.469132217289956,1.93605937458194,6.78057020735786,1387.08628980936,116.815726414716,2444.91304347826,592.47491638796
3089,"a","g","t","m",3,8,625,93,12,78,"d",306.591973244147,0.0295609019311684,0.00643884047182364,0.0755946588628763,21.5510878227425,1533.6328708495,972.278772809955,10076.2909698997,809
3090,"a","g","t","m",3,8,225,11,4,28,"r",2860.35785953177,0.844329583460018,0.507875997871694,0.699094401337793,7.04742979598662,1315.42905346154,187.585049120275,3145.2474916388,346.197324414716
3091,"a","g","t","m",3,8,625,31,12,78,"d",2188.77926421405,0.365951019527457,0.137901903765239,0.535105622073579,73.9908087892977,2386.55652913712,765.241127222615,35726.8628762542,1860.3779264214
3092,"a","g","t","m",3,8,625,31,12,78,"d",2100.3779264214,0.361311899881325,0.132332263566728,0.513540387959866,31.4060274548495,2265.82672013378,821.523582564189,14318.4381270903,1385.73244147157
3093,"a","g","t","m",3,8,225,11,4,28,"r",2711.69899665552,0.788993615080572,0.481480601398601,0.662811829431438,8.37404585953177,1407.92494472575,185.16507677027,3138.90635451505,789.8127090301
3094,"a","g","t","m",3,8,625,93,12,78,"r",21582.1705685619,0.729348725141152,0.453254584852735,5.26994838795987,19.1218575551839,3675.13714290635,249.864123855219,7456.9364548495,1567.1906354515
3095,"a","g","t","m",3,8,225,33,4,28,"d",1173.21739130435,0.164487686226817,0.0694375699807439,0.287197254180602,5.89697383946488,487.116161494983,421.348486925781,2658.54849498328,287.695652173913
3096,"a","g","t","m",3,8,625,93,12,78,"d",1846.95986622074,0.108174200740821,0.0387886344445643,0.451644454849498,16.8972286153846,2028.03740941806,915.753597241135,7710.01003344482,649.190635451505
3097,"a","g","t","m",3,8,625,31,12,78,"r",8686.19397993311,0.822095155895997,0.54726523141655,2.12152949498328,13.5753287826087,3408.74930062207,517.965326503401,5934.59866220736,648.729096989967
3098,"a","g","t","m",3,8,625,31,12,78,"d",3442.90301003344,0.451505016722408,0.216916758550005,0.841308829431438,53.6610376622074,3612.4948913612,751.270500807829,25864.4882943144,1451.5618729097
3099,"a","g","t","m",3,8,625,31,12,78,"r",7723.16387959866,0.782716582155572,0.486590451181357,1.88639434113712,13.9899726421405,3157.75263202341,334.966150325342,6356.28762541806,673.652173913043
3100,"a","g","t","m",3,8,625,31,12,78,"d",1885.97993311037,0.31233142733844,0.118824325925127,0.461196501672241,19.7705824715719,2459.33402964214,837.432199025455,8761.13712374582,1106.59531772575
3101,"a","g","t","m",3,8,625,31,12,78,"r",7202.11371237458,0.761570827489481,0.453762190096019,1.75917555183946,14.4225147257525,2991.22494858863,399.934493969595,6754.43143812709,490.849498327759
3102,"a","g","t","m",3,8,625,31,12,78,"r",9542.25752508361,0.857481929010681,0.601200686158162,2.3305214548495,11.9492771337793,4470.810716301,274.369656858108,5239.21739130435,668.722408026756
3103,"a","g","t","m",3,8,225,11,4,28,"d",13.4515050167224,0.0310124657950745,0.00238840042566129,0.00401160200668896,14.4013242876254,664.881806100334,353.094040314815,6877.16387959866,431.220735785953
3104,"a","g","t","m",3,8,625,31,12,78,"d",2530.19397993311,0.413960513539756,0.159412408889848,0.618494444816054,18.5863943076923,2608.87013961538,683.222213436364,7825.97993311037,1378.14381270903
3105,"a","g","t","m",3,8,225,33,4,28,"d",1464.28428093645,0.198033850207763,0.0866645408938887,0.358262123745819,6.87505835117057,526.454293862876,320.029488923077,2994.71237458194,442.030100334448
3106,"a","g","t","m",3,8,225,33,4,28,"d",502.585284280936,0.1263808655113,0.0297458029796291,0.123478073578595,11.0368933444816,902.656563130435,408.386906456349,4493.23076923077,887.929765886288
3107,"a","g","t","m",3,8,625,93,12,78,"d",3.74247491638796,0.00348833027654907,7.85963606286187e-05,0.00168759197324415,13.9061189264214,1366.01889067224,998.161469024691,6511.74247491639,488.321070234114
3108,"a","g","t","m",3,8,625,93,12,78,"d",1922.73244147157,0.11777609954328,0.0403799613766318,0.47019110367893,23.8186659431438,2468.46456895987,888.86364734981,9091.04682274248,2319.05685618729
3109,"a","g","t","m",3,8,625,31,12,78,"r",9668.83612040134,0.873125472003452,0.609175647103247,2.36143359866221,17.7469816755853,4139.67977197993,308.130677824324,7867.02006688963,924.953177257525
3110,"a","g","t","m",3,8,225,33,4,28,"r",7495.74581939799,0.76010945576163,0.443640244451201,1.83089588628763,7.6658714916388,1545.21049286622,139.174783882155,2585.25418060201,715.996655518395
3111,"a","g","t","m",3,8,225,11,4,28,"d",1.41137123745819,0.0556400121617513,0.00025058315597446,0.00105770234113712,8.27772868561873,658.347871371237,325.16392650838,3679.92307692308,441.367892976589
3112,"a","g","t","m",3,8,225,11,4,28,"d",841.752508361204,0.443599878382487,0.149458854971116,0.206215505016722,10.0978060334448,516.132851230769,352.640442182456,4968.41471571906,160.317725752508
3113,"a","g","t","m",3,8,225,11,4,28,"d",1648.22408026756,0.612648221343874,0.29265338826391,0.403153755852843,6.07332342474916,832.07882351505,267.980031782787,2693.4347826087,313.602006688963
3114,"a","g","t","m",3,8,625,93,12,78,"d",637.879598662207,0.0503829970870644,0.0133963245226022,0.15646591638796,53.2600983311037,1424.04642381605,989.773569661654,24039.0100334448,2769.92642140468
3115,"a","g","t","m",3,8,625,31,12,78,"d",113.351170568562,0.054590570719603,0.00714157050382997,0.0283894615384615,19.6957692909699,2050.42740079264,981.537092621951,9652.67558528428,363.886287625418
3116,"a","g","t","m",3,8,225,33,4,28,"r",6450.46488294314,0.696969696969697,0.381774658862876,1.57570002006689,7.37229524414716,1253.23464237124,135.338394715254,2932.05351170569,509.859531772575
3117,"a","g","t","m",3,8,625,31,12,78,"r",7863.79598662207,0.770201747761355,0.495450841622613,1.92071119397993,33.2689494481605,3300.80362886288,381.048379006803,14899.2441471572,1785.20735785953
3118,"a","g","t","m",3,8,625,93,12,78,"d",1893.07023411371,0.120293451289244,0.0397570144567915,0.462928040133779,15.9462657658863,1899.39329625084,713.560901090253,6896.28093645485,850.732441471572
3119,"a","g","t","m",3,8,225,11,4,28,"r",2674.96655518395,0.825174825174825,0.474958507753116,0.653821010033445,4.9831269264214,1389.85788521405,166.090447860068,2251.54180602007,218.789297658863
3120,"a","g","t","m",3,8,625,93,12,78,"r",20683.72909699,0.692235767972093,0.43438610634013,5.05061422408027,17.3690813946488,3293.99760880936,237.452522781879,7230.38795986622,1151.64882943144
3121,"a","g","t","m",4,8,225,11,4,28,"r",0.147157190635452,0.0124657950744907,2.61270903010033e-05,0.000858177257525084,14.0612780869565,923.693776989967,426.475609756098,6449.33444816054,613.765886287625
3122,"a","g","t","m",4,8,625,93,12,78,"d",0.337792642140468,0.00298485992735642,7.09364548494983e-06,0.000854391304347826,23.1137380602007,1429.08041083612,1258.63253012048,10396.889632107,1206.89297658863
3123,"a","g","t","m",4,8,625,31,12,78,"d",0.0869565217391304,0.00248138957816377,5.47826086956522e-06,0.000760665551839465,16.5510225150502,1800.27131408027,908.021739130435,7150.33110367893,1079.59197324415
3124,"a","g","t","m",4,8,625,93,12,78,"d",0.0568561872909699,0.000575394684791599,1.19397993311037e-06,0.000748585284280936,17.2828042341137,1190.48922794983,1274.0625,8074.51170568562,623.364548494983
3125,"a","g","t","m",4,8,225,33,4,28,"d",0.00334448160535117,0.000101347927434884,1.97932502280328e-07,0.000780006688963211,11.0576722140468,536.137665481605,331,5188.36789297659,380.635451505017
3126,"a","g","t","m",4,8,625,31,12,78,"r",6338.35117056856,0.651958140036681,0.399341666199159,1.54828234782609,40.4553716120401,2803.64850238796,391.644380197232,15625.6555183946,4592.26421404682
3127,"a","g","t","m",4,8,225,33,4,28,"r",1345.52842809365,0.215668389581433,0.0796359047329482,0.329333869565217,8.89761402006689,673.656034006689,259.487343694118,3978.90301003344,473.103678929766
3128,"a","g","t","m",4,8,225,33,4,28,"d",0.0334448160535117,0.00101347927434884,1.97932502280328e-06,0.000743595317725752,22.712125916388,498.837080210702,331.9,10847.2040133779,641.538461538462
3129,"a","g","t","m",4,8,225,11,4,28,"d",877.083612040134,0.393736698084524,0.155732138339921,0.214774719063545,7.21881488628763,618.166674923077,304.341997469466,3445.56856187291,197.90635451505
3130,"a","g","t","m",4,8,625,93,12,78,"r",16513.8461538462,0.604236343366778,0.346812959938145,4.03258057190635,13.2474062876254,3086.37196861873,302.605001846939,5953.96989966555,636.200668896321
3131,"a","g","t","m",4,8,625,31,12,78,"r",6105.32775919732,0.663070449886719,0.384660252238645,1.49140694314381,15.2007925384615,2631.96360871572,401.661975689286,7010.76254180602,636.555183946488
3132,"a","g","t","m",4,8,225,33,4,28,"r",0.331103678929766,0.00668896321070234,1.95953177257525e-05,0.000929742474916388,7.23894055518395,547.721793608696,336.502645492063,3024.86622073579,481.351170568562
3133,"a","g","t","m",4,8,225,11,4,28,"d",0.454849498327759,0.0319245971419884,8.0756460930374e-05,0.000836204013377926,12.5967935685619,554.742167448161,535.7126984,6213.39799331104,193.535117056856
3134,"a","g","t","m",4,8,625,93,12,78,"d",0.0100334448160535,0.000107886503398425,2.10702341137124e-07,0.000748946488294314,35.2708241839465,944.372732913043,1613,17111.2976588629,813.444816053512
3135,"a","g","t","m",4,8,625,31,12,78,"d",0.0267558528428094,0.000863092027187399,1.68561872909699e-06,0.000759511705685619,21.2680610535117,2458.12138726421,1014.125,10161.7023411371,590.09364548495
3136,"a","g","t","m",4,8,625,31,12,78,"d",0.020066889632107,0.000647319020390549,1.26421404682274e-06,0.000692792642140468,17.8600800434783,1455.83660985619,1455,8399.59197324415,539.969899665552
3137,"a","g","t","m",4,8,625,93,12,78,"d",0.187290969899666,0.00176214622217427,3.93311036789298e-06,0.000780100334448161,17.7399204046823,1185.89913600669,1394.75510204082,7925.27424749164,925.434782608696
3138,"a","g","t","m",4,8,225,33,4,28,"d",0.836120401337793,0.0163170163170163,4.94831255700821e-05,0.000953882943143813,10.2186907525084,453.831201240803,517.295193701863,4879.35785953177,300.916387959866
3139,"a","g","t","m",4,8,225,11,4,28,"r",1234.48160535117,0.552143508665248,0.219190587108544,0.302125394648829,6.02441033110368,944.495374792642,226.897741944444,2442.78929765886,400.675585284281
3140,"a","g","t","m",4,8,225,11,4,28,"d",0.0635451505016722,0.00547278808148373,1.12821526299787e-05,0.000746434782608696,24.4029246722408,692.341966294314,562.777777777778,10946.0535117057,1429.69230769231
3141,"a","g","t","m",4,8,625,31,12,78,"r",2937,0.428201531988348,0.185042827813141,0.717863090301003,36.0563331505017,3648.96040794314,410.595090723404,15251.7324414716,2549.78595317726
3142,"a","g","t","m",4,8,225,33,4,28,"d",0.177257525083612,0.00445930880713489,1.04904226208574e-05,0.000822732441471572,3.84514090301003,489.561872478261,547.166666659091,1747.30100334448,148.357859531773
3143,"a","g","t","m",4,8,625,93,12,78,"d",0.0568561872909699,0.000539432516992124,1.19397993311037e-06,0.0007571872909699,26.2602877658863,1157.40585111371,1368.5,11478.27090301,1676.41471571906
3144,"a","g","t","m",4,8,625,93,12,78,"d",168.180602006689,0.0179091595641385,0.00353201672240803,0.0418034180602007,12.4715714682274,1668.00758993645,998.857038832,5797.07023411371,489.628762541806
3145,"a","g","t","m",4,8,625,93,12,78,"d",0.0234113712374582,0.000251735174596325,4.91638795986622e-07,0.000760772575250836,19.7833660033445,1404.24447982943,986.714285714286,9009.95652173913,849.979933110368
3146,"a","g","t","m",4,8,225,11,4,28,"r",0.454849498327759,0.0304043782304652,8.0756460930374e-05,0.000919605351170569,6.77309084615385,801.403832645485,362.011827935484,2847.02006688963,486.66889632107
3147,"a","g","t","m",4,8,225,11,4,28,"d",0.040133779264214,0.00364852538765582,7.12557008209182e-06,0.000782665551839465,21.7366543076923,662.373876016722,542.166666666667,9785.0602006689,750.591973244147
3148,"a","g","t","m",4,8,225,33,4,28,"r",3017.97993311037,0.408938887199757,0.17862095743387,0.737648739130435,6.75580667892977,620.721610668896,144.918350084806,2833.07692307692,478.147157190635
3149,"a","g","t","m",4,8,225,33,4,28,"d",0.0702341137123746,0.0019256106212628,4.1565825478869e-06,0.000823107023411371,3.6710907090301,646.964575474916,530.140350842105,1593.0635451505,218.147157190635
3150,"a","g","t","m",4,8,225,33,4,28,"d",0,0,0,0.000770451505016722,4.00383397324415,570.40415926087,NA,1866.18394648829,147.899665551839
