"EXPERIMENT","MODEL","SPECIES","INTERACTIONS","COMPLEXITY","CLONES","GRIDS","RESOURCES","SITES","OBSTACLES","DIFFICULTY","CAPTURES_TOTAL","CAPTURES_BEST_CASE","CAPTURES_MEAN","TOT_FITNESS_MEAN","RATE_COMMUNICATION","RATE_MOTION","RES_E2C_STEPS_MEAN","SIGNAL_SENT","SIGNAL_RECEIVED"
3105,"a","s","t",3,5,625,31,12,78,"d",1669.64548494983,0.306613442658323,0.105194383320747,32.72973890301,43.7221201906355,8107.28232085619,1018.33521950883,17781.5652173913,2167.2474916388
3106,"a","s","t",3,5,225,33,4,28,"r",4165.90301003344,0.603324212019864,0.246561479274349,70.3652432809365,42.931999451505,2584.36699110702,324.775992433898,12308.9498327759,3920.03678929766
3107,"a","s","t",3,5,625,93,12,78,"r",12070.3511705686,0.533894343151005,0.253493592908261,231.020866150502,153.403656297659,6781.45092974247,901.286410296296,60038.2575250836,9432.90635451505
3108,"a","s","t",3,5,225,11,4,28,"r",1699.06688963211,0.771663119489206,0.301680865612648,24.5525634715719,73.139788444816,2700.60292729097,326.989317359589,21067.4615384615,7443.96321070234
3109,"a","s","t",3,5,225,11,4,28,"r",1880.95986622074,0.818789905746428,0.333977206445728,6.31751853177258,106.213830816054,3462.13726700334,326.447951267123,37300.525083612,8884.24080267559
3110,"a","s","t",3,5,625,93,12,78,"d",355.735785953177,0.0417880389829899,0.00747092534253965,138.689439749164,91.80312590301,7336.12817420067,1169.16119441758,37692.1839464883,7173.45484949833
3111,"a","s","t",3,5,225,11,4,28,"r",2116.78260869565,0.793858315597446,0.375849140468227,28.3016103411371,19.2662516588629,3016.77893719064,304.023986262799,7161.99331103679,1505.67892976589
3112,"a","s","t",3,5,625,31,12,78,"d",475.458193979933,0.134210810227641,0.0299557692307692,92.5076744314381,267.30508551505,6352.35135299666,1228.89223305091,109907.638795987,15660.9096989967
3113,"a","s","t",3,5,625,31,12,78,"d",1097.44816053512,0.24792318480958,0.0691436452691768,62.5840808762542,260.399070685619,7626.66610011706,1040.30823770567,116896.846153846,13904.1672240803
3114,"a","s","t",3,5,625,93,12,78,"r",11213.8060200669,0.513108210162909,0.235504993454885,204.638119538462,180.276004183946,7001.35597131104,874.083572946309,61122.856187291,11138.016722408
3115,"a","s","t",3,5,225,33,4,28,"d",274.842809364548,0.0671936758893281,0.0162667281848586,78.6752745050167,41.7925437123746,2244.53609642475,531.086235369863,15614.8394648829,3379.39130434783
3116,"a","s","t",3,5,625,93,12,78,"d",97.8829431438127,0.0199230409609091,0.00205567008307261,80.4070246555184,140.868565354515,6596.58969960201,1309.4472220566,54632.016722408,7838.40133779264
3117,"a","s","t",3,5,225,11,4,28,"d",1027.0602006689,0.58041958041958,0.182361500152022,6.93115336454849,204.5701030301,2658.71140082943,357.667308582734,82622.856187291,16758.2073578595
3118,"a","s","t",3,5,225,11,4,28,"r",1611.90635451505,0.750380054727881,0.286204921556704,7.59211494983278,77.709806993311,3002.62328813043,312.061887766323,21195.602006689,8891.47157190636
3119,"a","s","t",3,5,625,93,12,78,"d",475.628762541806,0.049519905059877,0.00998883903333693,102.85298235786,721.845402200669,6333.03092947157,1208.42374434058,341050.719063545,18723.6688963211
3120,"a","s","t",3,5,625,31,12,78,"d",2060.61872909699,0.364872154493473,0.129827274786924,34.1805568963211,230.400351016722,9986.50239035786,1034.82957054317,110925.076923077,4027.83946488294
3121,"a","s","t",4,10,225,33,4,28,"r",5296.74581939799,0.67274754231276,0.313491096685923,150.776126284281,1646.71125059197,7798.67946497993,392.018550027211,289700.093645485,198324.769230769
3122,"a","s","t",4,10,225,33,4,28,"d",620.80602006689,0.143103273538056,0.0367427677105503,52.3157044448161,405.711851578595,8050.3668277893,568.333054782609,90656.0501672241,61939.0635451505
3123,"a","s","t",4,10,625,93,12,78,"r",15906.381270903,0.635703240191319,0.334055381198979,479.538794565217,1413.37204704013,24585.4171844181,1112.80618113514,260724.969899666,126286.926421405
3124,"a","s","t",4,10,225,11,4,28,"r",2300.09364548495,0.809364548494983,0.408397265126178,97.5101482809364,868.681045745819,8572.9598592709,410.00192607931,149790.595317726,89873.8461538462
3125,"a","s","t",4,10,625,93,12,78,"r",15403.1237458194,0.633797245297947,0.323486296723847,457.116870842809,626.056868782609,20971.4520075753,1144.52273004746,128212.642140468,58918.7157190635
3126,"a","s","t",4,10,625,93,12,78,"r",15751.745819398,0.644082425288596,0.330807828856043,497.039961973244,1463.78708935117,24302.999614194,1129.73839888475,250496.237458194,150809.953177258
3127,"a","s","t",4,10,625,31,12,78,"r",6835.98996655518,0.810659186535764,0.43069491638796,368.711619364548,4677.65146797993,24036.4429735452,1065.64558871478,401111.946488294,269881.311036789
3128,"a","s","t",4,10,625,93,12,78,"d",309.993311036789,0.0406372496134067,0.00651027155032905,203.192906026756,1450.47918797659,21658.9471084247,1464.6021157881,382994.394648829,173364.81270903
3129,"a","s","t",4,10,225,11,4,28,"d",759.555183946488,0.490422620857403,0.134864160231073,50.1471420133779,533.745975719063,8108.09000659532,531.757897536232,150465.913043478,64482.4414715719
3130,"a","s","t",4,10,225,11,4,28,"d",1046.35785953177,0.671632715110976,0.185787928853755,61.0188320936455,701.079326521739,7666.08093993646,554.520469341637,138895.632107023,96837.1070234114
3131,"a","s","t",4,10,625,93,12,78,"r",14607.3511705686,0.609738555040098,0.306774003128709,481.476253093645,3587.46655475251,23982.9805663043,1096.17245174915,778291.926421405,395384.381270903
3132,"a","s","t",4,10,225,11,4,28,"r",2404.34448160535,0.834904226208574,0.426907713894801,107.77813222408,198.077667311037,8641.18147689632,404.651332087108,28159.2441471572,13823.8260869565
3133,"a","s","t",4,10,225,33,4,28,"r",6321.56856187291,0.76841998581129,0.374145852741461,151.739365859532,1101.60917203344,8189.38106795987,365.881090047619,71254.1538461538,47555.1505016722
3134,"a","s","t",4,10,225,33,4,28,"d",1356.50501672241,0.23614067092328,0.0802855587311239,90.7520879531773,185.206214280936,7551.9120305786,498.82739852381,35854.3244147157,14411.4381270903
3135,"a","s","t",4,10,225,33,4,28,"r",4601.96655518395,0.653288740245262,0.272370165703861,145.460175983278,972.959715531773,8675.01823747157,352.606992945763,96367.2809364548,68382.6688963211
3136,"a","s","t",4,10,225,33,4,28,"d",1189.99665551839,0.181108746326138,0.0704306608898348,94.9797464782609,430.398208421405,7431.53986551171,520.219440607407,62747.4581939799,39456.6789297659
3137,"a","s","t",4,10,225,33,4,28,"d",957.458193979933,0.185568055133273,0.0566677303131651,73.4054234113712,325.20552187291,7144.72231614381,535.958371520295,83759.9464882943,32782.5418060201
3138,"a","s","t",4,10,225,33,4,28,"r",6578.28762541806,0.754433971825276,0.389339924799838,160.960171170569,378.167733133779,8551.4699187893,381.081949894558,38062.3511705686,24696.2909698997
3139,"a","s","t",4,10,625,31,12,78,"d",2236.40133779264,0.431006581076707,0.140902287193872,224.634895150502,443.447271729097,28211.2802566622,1330.09980857299,101738.217391304,39642.4414715719
3140,"a","s","t",4,10,625,31,12,78,"d",1561.77591973244,0.327867083827813,0.0983981657136692,208.231572331104,471.570318595318,24348.3919963445,1390.57827012857,132354.899665552,44689.1137123746
3141,"a","s","t",4,10,225,11,4,28,"d",1236.41471571906,0.589844937671025,0.219533824870781,76.1095130668896,159.40994026087,8573.76290714716,460.522865595506,36760.7859531773,17668.6254180602
3142,"a","s","t",4,10,625,93,12,78,"r",16114.7023411371,0.644010500952997,0.338430403711296,482.995847923077,1703.68173165217,23656.8467543645,1151.40063210204,355328.257525084,188765.424749164
3143,"a","s","t",4,10,225,11,4,28,"d",1489.76254180602,0.750380054727881,0.264517456673761,55.420447451505,542.528767324415,8325.9203852408,458.108843451957,67334.0836120401,41178.7993311037
3144,"a","s","t",4,10,625,31,12,78,"d",1232.41471571906,0.279318157298522,0.0776470824252886,160.276056602007,1357.06340101003,23827.9377346923,1397.26846446014,330344.926421405,152829.876254181
3145,"a","s","t",4,10,625,31,12,78,"d",1384.20066889632,0.295393246304887,0.0872102088682706,208.262967745819,1280.288239,23867.7385355753,1382.00662003929,353045.117056856,131490.83277592
3146,"a","s","t",4,10,625,31,12,78,"r",7012.45819397993,0.806667385910023,0.441813126011436,336.126902792642,5293.18919789967,23480.5091837926,1068.56474264286,1259905.87959866,923441.180602007
3147,"a","s","t",4,10,225,33,4,28,"d",555.822742474916,0.140569575352184,0.0328966934225195,68.5953223444816,372.493382461538,7856.03835007358,564.198355914498,115135.869565217,41777.2675585284
3148,"a","s","t",4,10,625,93,12,78,"d",840.722408026756,0.0739382169957205,0.0176562957169058,188.76989441806,426.510320451505,23650.1923660435,1360.45446603957,111105.678929766,42738.8595317726
3149,"a","s","t",4,10,225,11,4,28,"d",1318.71906354515,0.680754028580116,0.23414751930678,75.7109983311037,786.987294461538,8201.5922014214,460.591093576087,177036.849498328,105353.779264214
3150,"a","s","t",4,10,225,11,4,28,"r",2459.53846153846,0.806628154454241,0.436707783824871,101.744673782609,420.419346605351,8122.96914805351,385.237026613793,54819.5150501672,37071.5953177258
3151,"a","s","t",4,10,625,31,12,78,"r",7361.77257525084,0.802351925774086,0.463821342108102,343.252224334448,2499.69254895987,25680.8260604147,1034.60693503436,535229.551839465,325540.093645485
3152,"a","s","t",4,10,625,93,12,78,"r",16203.8026755853,0.643902614449599,0.340301630236991,443.457084876254,2788.95746846488,24753.6059582475,1116.90941136949,626546.060200669,375421.989966555
3153,"a","s","t",4,10,625,31,12,78,"r",6695.61204013378,0.776459164958464,0.421850541266588,363.539924361204,2283.49449293311,25031.720565495,1021.43244720678,303075.849498328,187289.91638796
3154,"a","s","t",4,10,225,33,4,28,"d",1252.03678929766,0.206851119894598,0.0741025441370224,84.8186654882943,292.254389173913,7770.4785217291,549.281905294118,62035.9464882943,29264.3110367893
3155,"a","s","t",4,10,225,33,4,28,"d",309.8127090301,0.0897942637073072,0.0183364439039222,63.328086180602,247.237738632107,7719.47528173579,542.488678817391,42552.3612040134,22075.3344481605
3156,"a","s","t",4,10,225,11,4,28,"d",1430.63545150502,0.686226816661599,0.25401903861356,63.0545373745819,373.109929822742,7759.01502359197,503.17836257554,73705.4314381271,36892.1872909699
