"EXPERIMENT","MODEL","SPECIES","INTERACTIONS","COMPLEXITY","CLONES","GRIDS","RESOURCES","SITES","OBSTACLES","DIFFICULTY","CAPTURES_TOTAL","CAPTURES_BEST_CASE","CAPTURES_MEAN","TOT_FITNESS_MEAN","RATE_COMMUNICATION","RATE_MOTION","RES_D2C_STEPS_MEAN","SIGNAL_SENT","SIGNAL_RECEIVED"
3309,"i","s","n",3,10,225,33,4,28,"r",4749355.296,0.370969696969697,0.168736742484848,5.568312506,0,2.241433582,259.354020730916,0,0
3310,"i","s","n",3,10,625,93,12,78,"d",10501.6,0,0,0,0,0.485906194,NA,0,0
3311,"i","s","n",3,10,225,33,4,28,"d",10459.84,0,0,0,0,1.462867196,NA,0,0
3312,"i","s","n",3,10,225,11,4,28,"d",10537.04,0,0,0,0,1.050875022,NA,0,0
3313,"i","s","n",3,10,625,31,12,78,"d",10526.3,0,0,0,0,1.388828102,NA,0,0
3314,"i","s","n",3,10,625,31,12,78,"d",10587.128,0.00219354838709677,4.284e-06,0.000132804,0,3.203156236,NA,0,0
3315,"i","s","n",3,10,625,93,12,78,"d",10463.76,0,0,0,0,5.720250026,NA,0,0
3316,"i","s","n",3,10,625,31,12,78,"d",10467.62,0,0,0,0,1.581113264,NA,0,0
3317,"i","s","n",3,10,225,33,4,28,"d",10573.42,0,0,0,0,0.661496102,NA,0,0
3318,"i","s","n",3,10,225,11,4,28,"d",10518.52,0,0,0,0,0.593523438,NA,0,0
3319,"i","s","n",3,10,625,93,12,78,"d",10490.76,0,0,0,0,1.488917986,NA,0,0
3320,"i","s","n",3,10,625,93,12,78,"r",48262498.138,0.429978494623656,0.222129914086022,20.658082008,0,1.300343726,489.452680075509,0,0
3321,"i","s","n",3,10,225,33,4,28,"r",3644599.134,0.321757575757576,0.134643346848485,4.443230458,0,2.14273829,281.482023079521,0,0
3322,"i","s","n",3,10,625,93,12,78,"r",45187966.162,0.346430107526882,0.172043052709677,16.000003898,0,3.179500012,773.500117593603,0,0
3323,"i","s","n",3,10,225,33,4,28,"d",10454.94,0,0,0,0,2.165851532,NA,0,0
3324,"i","s","n",3,10,225,33,4,28,"d",10630.04,0,0,0,0,0.894699188,NA,0,0
3325,"i","s","n",3,10,225,11,4,28,"r",10491.584,0.000363636363636364,7.10181818181818e-07,7.812e-06,0,2.01999609,NA,0,0
3326,"i","s","n",3,10,625,93,12,78,"d",10522.38,0,0,0,0,4.506710938,NA,0,0
3327,"i","s","n",3,10,225,11,4,28,"r",10195.252,0.00109090909090909,2.13054545454545e-06,2.3436e-05,0,1.095382814,NA,0,0
3328,"i","s","n",3,10,225,11,4,28,"d",10340.24,0,0,0,0,1.316519546,NA,0,0
3329,"i","s","n",3,10,225,33,4,28,"r",450621.89,0.0392121212121212,0.00473899096969697,0.156386704,0,1.607257826,259.001945603244,0,0
3330,"i","s","n",3,10,625,93,12,78,"r",40103510.826,0.341397849462366,0.169160492107527,15.731925752,0,2.733269526,816.81796831054,0,0
3331,"i","s","n",3,10,225,11,4,28,"r",103320.872,0.108,0.005960936,0.065570294,0,1.060496104,273.811507936508,0,0
3332,"i","s","n",3,10,225,11,4,28,"d",10514.32,0,0,0,0,3.02650781,NA,0,0
3333,"i","s","n",3,10,625,31,12,78,"r",1758302.972,0.157935483870968,0.0532807456129032,1.65170311,0,0.996546874,662.783158011199,0,0
3334,"i","s","n",3,10,225,11,4,28,"r",285467.576,0.0949090909090909,0.012609374,0.138703112,0,0.43153131,329.60428312517,0,0
3335,"i","s","n",3,10,625,31,12,78,"d",10535.86,0,0,0,0,2.959878904,NA,0,0
3336,"i","s","n",3,10,625,31,12,78,"d",10499.46,0,0,0,0,1.167210922,NA,0,0
3337,"i","s","n",3,10,225,33,4,28,"r",4540369.452,0.32369696969697,0.13411055830303,4.425648422,0,0.717039054,237.944200493315,0,0
3338,"i","s","n",3,10,625,93,12,78,"r",27862582.34,0.225075268817204,0.0993678594623656,9.241210928,0,0.509249992,694.220165803354,0,0
3339,"i","s","n",3,10,225,33,4,28,"r",6923575.71,0.5,0.221862570666667,7.32146484,0,2.788902372,195.352545386871,0,0
3340,"i","s","n",3,10,625,31,12,78,"r",4646558.236,0.43541935483871,0.228719506129032,7.090304684,0,6.245015626,706.602806918315,0,0
3341,"i","s","n",3,10,225,11,4,28,"d",10468.722,0.000181818181818182,3.55090909090909e-07,3.906e-06,0,1.162648544,NA,0,0
3342,"i","s","n",3,10,625,93,12,78,"d",10623.64,0,0,0,0,2.517140626,NA,0,0
3343,"i","s","n",3,10,625,31,12,78,"r",2087606.072,0.164645161290323,0.0672815012903226,2.085726536,0,4.43041016,837.529211940386,0,0
3344,"i","s","n",3,10,225,11,4,28,"r",10505.314,0.00309090909090909,6.03654545454545e-06,6.6402e-05,0,2.587785178,252,0,0
3345,"i","s","n",3,10,625,31,12,78,"r",3932489.766,0.359290322580645,0.18340259516129,5.685480454,0,1.567457018,653.241772845983,0,0
3346,"i","s","n",3,10,625,31,12,78,"r",40071562.874,0.624258064516129,0.362165700064516,11.227136698,0,2.846335966,649.145562993382,0,0
3347,"i","s","n",3,10,625,93,12,78,"r",10549.358,0.000838709677419355,2.058e-06,0.000191394,0,2.15559766,NA,0,0
3348,"i","s","n",3,10,225,33,4,28,"d",10456.32,0,0,0,0,0.842027194,NA,0,0
3349,"i","s","n",3,5,625,93,12,78,"r",2025856.924,0.0608172043010753,0.0169267469247312,1.57418746,0,0.737660148,691.957447470574,0,0
3350,"i","s","n",3,5,225,11,4,28,"d",10575.48,0,0,0,0,0.84164048,NA,0,0
3351,"i","s","n",3,5,625,93,12,78,"r",3219154.084,0.0924731182795699,0.0276874159784946,2.57492968,0,1.043406258,682.088890970595,0,0
3352,"i","s","n",3,5,625,93,12,78,"d",10649.6,0,0,0,0,1.108285162,NA,0,0
3353,"i","s","n",3,5,225,33,4,28,"d",10480.76,0,0,0,0,0.29115235,NA,0,0
3354,"i","s","n",3,5,225,11,4,28,"r",10445.72,0,0,0,0,1.12108593,NA,0,0
3355,"i","s","n",3,5,225,11,4,28,"d",10545.92,0,0,0,0,0.85522264,NA,0,0
3356,"i","s","n",3,5,225,11,4,28,"d",10593.7,0,0,0,0,0.780742166,NA,0,0
3357,"i","s","n",3,5,625,31,12,78,"r",10405.8,0,0,0,0,1.403492182,NA,0,0
3358,"i","s","n",3,5,225,11,4,28,"r",10518.95,0.000909090909090909,1.77545454545455e-06,1.953e-05,0,0.722054672,NA,0,0
3359,"i","s","n",3,5,225,33,4,28,"d",10542.74,0,0,0,0,0.36096093,NA,0,0
3360,"i","s","n",3,5,625,31,12,78,"r",10482.802,6.45161290322581e-05,1.26e-07,3.906e-06,0,1.145874966,NA,0,0
3361,"i","s","n",3,5,625,93,12,78,"r",10441.696,0.0012258064516129,2.436e-06,0.000226548,0,1.190046852,312,0,0
3362,"i","s","n",3,5,225,33,4,28,"r",6881936.748,0.367030303030303,0.135814866848485,4.481890612,0,0.688234376,269.857479051138,0,0
3363,"i","s","n",3,5,225,11,4,28,"d",10481.26,0,0,0,0,0.739671882,NA,0,0
3364,"i","s","n",3,5,625,93,12,78,"d",10597.54,0,0,0,0,1.098117192,NA,0,0
3365,"i","s","n",3,5,225,11,4,28,"r",10610.944,0.00581818181818182,1.13629090909091e-05,0.000124992,0,0.290574218,NA,0,0
3366,"i","s","n",3,5,625,31,12,78,"d",10575.02,0,0,0,0,0.746160154,NA,0,0
3367,"i","s","n",3,5,625,93,12,78,"d",10489.14,0,0,0,0,1.802781246,NA,0,0
3368,"i","s","n",3,5,225,33,4,28,"r",10453.602,6.06060606060606e-05,1.18363636363636e-07,3.906e-06,0,0.449289082,NA,0,0
3369,"i","s","n",3,5,625,31,12,78,"r",10517.034,0.0128387096774194,3.36427741935484e-05,0.001042924,0,1.288949204,752,0,0
3370,"i","s","n",3,5,225,33,4,28,"d",10554,0,0,0,0,0.551765486,NA,0,0
3371,"i","s","n",3,5,625,31,12,78,"r",4545479.01,0.274258064516129,0.104506677354839,3.239706992,0,0.012851556,669.077942380075,0,0
3372,"i","s","n",3,5,225,11,4,28,"r",10505.222,0.000181818181818182,3.55090909090909e-07,3.906e-06,0,0.353082034,NA,0,0
3373,"i","s","n",3,5,625,31,12,78,"d",10565.12,0,0,0,0,0.578941386,NA,0,0
3374,"i","s","n",3,5,625,31,12,78,"r",10459.116,0.00883870967741936,1.8648064516129e-05,0.00057809,0,0.741480462,887.5,0,0
3375,"i","s","n",3,5,225,11,4,28,"d",10432.6,0,0,0,0,0.335921932,NA,0,0
3376,"i","s","n",3,5,625,31,12,78,"d",10447.54,0,0,0,0,1.366136692,NA,0,0
3377,"i","s","n",3,5,225,11,4,28,"r",10216.66,0,0,0,0,1.395960938,NA,0,0
3378,"i","s","n",3,5,625,93,12,78,"d",10673.76,0,0,0,0,0.264695322,NA,0,0
3379,"i","s","n",3,5,225,33,4,28,"r",992005.144,0.0698787878787879,0.00877154315151515,0.289460914,0,0.618230466,231.459674274591,0,0
3380,"i","s","n",3,5,625,31,12,78,"d",10560.64,0,0,0,0,3.376984368,NA,0,0
3381,"i","s","n",3,5,625,93,12,78,"d",10591.94,0,0,0,0,3.039312476,NA,0,0
3382,"i","s","n",3,5,625,31,12,78,"d",10453.36,0,0,0,0,0.648070306,NA,0,0
3383,"i","s","n",3,5,225,33,4,28,"d",10599.12,0,0,0,0,0.052890602,NA,0,0
3384,"i","s","n",3,5,625,93,12,78,"r",10392.268,0.000301075268817204,5.88e-07,5.4684e-05,0,0.644378886,NA,0,0
3385,"i","s","n",3,5,225,33,4,28,"d",10561.5,0,0,0,0,0.78431242,NA,0,0
3386,"i","s","n",3,5,625,93,12,78,"r",10209080.382,0.0982365591397849,0.0398492521935484,3.705980456,0,0.346890622,818.512705525815,0,0
3387,"i","s","n",3,5,225,33,4,28,"r",4018920.016,0.215030303030303,0.0698494316969697,2.305031236,0,0.611523414,247.940358377649,0,0
3388,"i","s","n",3,5,225,33,4,28,"r",10455.01,0.000303030303030303,5.91818181818182e-07,1.953e-05,0,0.64365624,NA,0,0
3389,"i","s","n",4,10,625,31,12,78,"r",12502.26,0,0,0,0,7.485175836,NA,0,0
3390,"i","s","n",4,10,625,31,12,78,"r",10849.42,0,0,0,0,5.90301573,NA,0,0
3391,"i","s","n",4,10,625,93,12,78,"r",11453.6,0,0,0,0,2.88678522,NA,0,0
3392,"i","s","n",4,10,225,33,4,28,"r",7780.24,0,0,0,0,0.835535206,NA,0,0
3393,"i","s","n",4,10,625,31,12,78,"r",16512.66,0,0,0,0,2.280558656,NA,0,0
3394,"i","s","n",4,10,225,33,4,28,"d",10126.04,0,0,0,0,2.836824288,NA,0,0
3395,"i","s","n",4,10,625,31,12,78,"d",8545.76,0,0,0,0,3.087277418,NA,0,0
3396,"i","s","n",4,10,625,31,12,78,"r",13827.82,0,0,0,0,6.486050832,NA,0,0
3397,"i","s","n",4,10,225,11,4,28,"d",5806.44,0,0,0,0,2.71000787,NA,0,0
3398,"i","s","n",4,10,225,33,4,28,"d",9905,0,0,0,0,2.567890686,NA,0,0
3399,"i","s","n",4,10,225,33,4,28,"d",9221.14,0,0,0,0,0.853593808,NA,0,0
3400,"i","s","n",4,10,225,33,4,28,"r",8489.1,0,0,0,0,5.317855516,NA,0,0
3401,"i","s","n",4,10,225,11,4,28,"d",5425.22,0,0,0,0,1.19678521,NA,0,0
3402,"i","s","n",4,10,225,33,4,28,"r",7511.738,0.000545454545454545,1.06527272727273e-06,3.5154e-05,0,2.831015682,NA,0,0
3403,"i","s","n",4,10,225,33,4,28,"d",9543.7,0,0,0,0,1.078351626,NA,0,0
3404,"i","s","n",4,10,225,11,4,28,"r",4118.16,0,0,0,0,1.777015714,NA,0,0
3405,"i","s","n",4,10,625,31,12,78,"d",4113.08,0,0,0,0,6.280839934,NA,0,0
3406,"i","s","n",4,10,625,93,12,78,"d",5603.18,0,0,0,0,2.32283992,NA,0,0
3407,"i","s","n",4,10,225,11,4,28,"r",4808.26,0,0,0,0,0.75580474,NA,0,0
3408,"i","s","n",4,10,225,33,4,28,"r",8180.48,0,0,0,0,1.522617242,NA,0,0
3409,"i","s","n",4,10,625,93,12,78,"r",4124.28,0,0,0,0,1.637832106,NA,0,0
3410,"i","s","n",4,10,225,11,4,28,"r",5135.88,0,0,0,0,1.369515668,NA,0,0
3411,"i","s","n",4,10,225,11,4,28,"r",3659.552,0.00109090909090909,2.13054545454545e-06,2.3436e-05,0,1.13543758,NA,0,0
3412,"i","s","n",4,10,625,31,12,78,"r",15085.99,0.00032258064516129,6.3e-07,1.953e-05,0,3.454492244,NA,0,0
3413,"i","s","n",4,10,225,11,4,28,"d",6466.32,0,0,0,0,1.559015682,NA,0,0
3414,"i","s","n",4,10,625,93,12,78,"r",14601.9,0,0,0,0,1.272503978,NA,0,0
3415,"i","s","n",4,10,625,93,12,78,"d",9261.04,0,0,0,0,2.057816458,NA,0,0
3416,"i","s","n",4,10,225,11,4,28,"r",4438.54,0,0,0,0,1.036558664,NA,0,0
3417,"i","s","n",4,10,225,11,4,28,"d",6795.56,0,0,0,0,1.329617226,NA,0,0
3418,"i","s","n",4,10,625,31,12,78,"d",9905.44,0,0,0,0,3.946937564,NA,0,0
3419,"i","s","n",4,10,625,31,12,78,"d",7069.66,0,0,0,0,4.852441476,NA,0,0
3420,"i","s","n",4,10,225,33,4,28,"d",8844.22,0,0,0,0,2.08491804,NA,0,0
3421,"i","s","n",4,10,625,93,12,78,"d",11131.48,0,0,0,0,1.368531274,NA,0,0
3422,"i","s","n",4,10,625,93,12,78,"r",12968.58,0,0,0,0,2.7234922,NA,0,0
3423,"i","s","n",4,10,625,93,12,78,"d",7312.38,0,0,0,0,2.931062558,NA,0,0
3424,"i","s","n",4,10,625,93,12,78,"r",16136.62,0,0,0,0,5.687105514,NA,0,0
3425,"i","s","n",4,10,625,31,12,78,"d",5640.44,0,0,0,0,2.083593818,NA,0,0
3426,"i","s","n",4,10,225,33,4,28,"r",7109.58,0,0,0,0,1.132367254,NA,0,0
3427,"i","s","n",4,10,225,11,4,28,"d",6161.78,0,0,0,0,2.468421936,NA,0,0
3428,"i","s","n",4,10,625,93,12,78,"d",13017.6,0,0,0,0,2.440242242,NA,0,0
3429,"i","s","n",4,5,225,11,4,28,"d",5784.02,0,0,0,0,0.600953198,NA,0,0
3430,"i","s","n",4,5,225,33,4,28,"d",9886.02,0,0,0,0,0.805312564,NA,0,0
3431,"i","s","n",4,5,225,33,4,28,"r",7507.842,6.06060606060606e-05,1.18363636363636e-07,3.906e-06,0,1.708921902,NA,0,0
3432,"i","s","n",4,5,625,93,12,78,"r",13996.64,0,0,0,0,2.010566458,NA,0,0
3433,"i","s","n",4,5,225,33,4,28,"r",8476.1,0,0,0,0,0.649625074,NA,0,0
3434,"i","s","n",4,5,625,93,12,78,"r",14353.02,0,0,0,0,0.34110163,NA,0,0
3435,"i","s","n",4,5,625,31,12,78,"d",12959.82,0,0,0,0,0.337527528,NA,0,0
3436,"i","s","n",4,5,625,93,12,78,"r",15088.98,0,0,0,0,1.17550006,NA,0,0
3437,"i","s","n",4,5,625,93,12,78,"d",3788.84,0,0,0,0,2.505308634,NA,0,0
3438,"i","s","n",4,5,625,31,12,78,"r",10890.2,0,0,0,0,1.290808666,NA,0,0
3439,"i","s","n",4,5,625,31,12,78,"r",11968.78,0,0,0,0,2.398078208,NA,0,0
3440,"i","s","n",4,5,225,33,4,28,"d",9541.06,0,0,0,0,1.22137116,NA,0,0
3441,"i","s","n",4,5,625,93,12,78,"d",16107.54,0,0,0,0,2.729390678,NA,0,0
3442,"i","s","n",4,5,625,31,12,78,"d",12335.04,0,0,0,0,1.776816458,NA,0,0
3443,"i","s","n",4,5,225,11,4,28,"r",4082.68,0,0,0,0,0.944906318,NA,0,0
3444,"i","s","n",4,5,225,33,4,28,"d",9188.96,0,0,0,0,0.852734432,NA,0,0
3445,"i","s","n",4,5,225,11,4,28,"d",5437.92,0,0,0,0,0.430898418,NA,0,0
3446,"i","s","n",4,5,225,11,4,28,"r",5145.1,0,0,0,0,0.511738326,NA,0,0
3447,"i","s","n",4,5,625,93,12,78,"r",15410.1,0,0,0,0,2.045558656,NA,0,0
3448,"i","s","n",4,5,625,93,12,78,"d",15729.2,0,0,0,0,1.953957082,NA,0,0
3449,"i","s","n",4,5,225,33,4,28,"d",10237.38,0,0,0,0,1.066918036,NA,0,0
3450,"i","s","n",4,5,225,11,4,28,"d",6176.08,0,0,0,0,0.169277314,NA,0,0
3451,"i","s","n",4,5,625,31,12,78,"d",13649.38,0,0,0,0,1.745238332,NA,0,0
3452,"i","s","n",4,5,625,31,12,78,"d",12666.88,0,0,0,0,1.007613366,NA,0,0
3453,"i","s","n",4,5,225,33,4,28,"r",8156.44,0,0,0,0,0.56848445,NA,0,0
3454,"i","s","n",4,5,225,11,4,28,"r",4429.84,0,0,0,0,1.12993752,NA,0,0
3455,"i","s","n",4,5,625,31,12,78,"r",10595.64,0,0,0,0,1.509058646,NA,0,0
3456,"i","s","n",4,5,225,11,4,28,"d",6492.5,0,0,0,0,0.417304738,NA,0,0
3457,"i","s","n",4,5,225,11,4,28,"d",6832.76,0,0,0,0,0.932867252,NA,0,0
3458,"i","s","n",4,5,625,31,12,78,"r",11271,0,0,0,0,2.05875005,NA,0,0
3459,"i","s","n",4,5,625,31,12,78,"d",13340.96,0,0,0,0,0.754824248,NA,0,0
3460,"i","s","n",4,5,225,33,4,28,"d",8853.3,0,0,0,0,0.51748055,NA,0,0
3461,"i","s","n",4,5,625,93,12,78,"d",16420.88,0,0,0,0,1.832507868,NA,0,0
3462,"i","s","n",4,5,625,93,12,78,"r",14704.04,0,0,0,0,6.452500062,NA,0,0
3463,"i","s","n",4,5,225,11,4,28,"r",4792.28,0,0,0,0,1.81072275,NA,0,0
3464,"i","s","n",4,5,225,11,4,28,"r",3420.92,0,0,0,0,0.689269604,NA,0,0
3465,"i","s","n",4,5,625,31,12,78,"r",11569.52,0,0,0,0,1.91021101,NA,0,0
3466,"i","s","n",4,5,225,33,4,28,"r",7760.8,0,0,0,0,0.892312552,NA,0,0
3467,"i","s","n",4,5,625,93,12,78,"d",16791.3,0,0,0,0,1.150570406,NA,0,0
3468,"i","s","n",4,5,225,33,4,28,"r",7146.04,0,0,0,0,1.424496152,NA,0,0
3469,"i","s","t",3,10,625,31,12,78,"d",12033.702,6.45161290322581e-05,1.26e-07,3.906e-06,0.126898292,3.980027346,NA,NA,NA
3470,"i","s","t",3,10,225,11,4,28,"r",10569.27,0.000909090909090909,1.77545454545455e-06,1.953e-05,0.064710834,1.142363278,NA,NA,NA
3471,"i","s","t",3,10,625,93,12,78,"d",12537.26,0,0,0,0.049085796,0.42122655,NA,NA,NA
3472,"i","s","t",3,10,625,31,12,78,"d",11597.18,0,0,0,0.781624754,3.66505469,NA,NA,NA
3473,"i","s","t",3,10,625,31,12,78,"r",15543678.39,0.441741935483871,0.246125882064516,7.629902334,4.967082016,3.000468766,547.084125524144,NA,NA
3474,"i","s","t",3,10,225,33,4,28,"r",15462.754,0.0140606060606061,0.000121566606060606,0.0040117,0.02282031,0.844035162,188.294871794872,NA,NA
3475,"i","s","t",3,10,625,31,12,78,"r",23594618.302,0.648387096774194,0.363723664,11.275433578,0.194824194,2.14706643,632.669401752437,NA,NA
3476,"i","s","t",3,10,625,93,12,78,"r",42385829.96,0.327376344086022,0.167635248537634,15.590078108,0.085839834,1.772769518,656.603829992899,NA,NA
3477,"i","s","t",3,10,225,33,4,28,"r",2171948.632,0.158545454545455,0.0562246675757576,1.855414044,0.116062528,1.288480468,354.598610903159,NA,NA
3478,"i","s","t",3,10,225,11,4,28,"r",10539.066,0.00654545454545455,1.52690909090909e-05,0.00016796,0.33526952,1.137750004,NA,NA,NA
3479,"i","s","t",3,10,625,93,12,78,"r",60739357.612,0.445741935483871,0.235937331913979,21.942171866,0.052374994,6.955894552,769.843635468568,NA,NA
3480,"i","s","t",3,10,225,11,4,28,"d",10722.26,0,0,0,0.018734298,0.537226568,NA,NA,NA
3481,"i","s","t",3,10,225,33,4,28,"r",5786417.024,0.405454545454545,0.172939393393939,5.706999984,0.010874984,1.62654689,230.455828191872,NA,NA
3482,"i","s","t",3,10,625,93,12,78,"d",12474.52,0,0,0,0.19208198,7.009710936,NA,NA,NA
3483,"i","s","t",3,10,625,31,12,78,"d",11829.22,0,0,0,0.143468724,2.996308562,NA,NA,NA
3484,"i","s","t",3,10,225,11,4,28,"r",10498.102,0.0303636363636364,9.26801818181818e-05,0.001019482,0.048519204,2.919472656,221,NA,NA
3485,"i","s","t",3,10,625,31,12,78,"r",2673579.842,0.18858064516129,0.0725417083225806,2.248792948,0.148167952,3.504808608,787.601183057156,NA,NA
3486,"i","s","t",3,10,225,33,4,28,"r",5597771.168,0.413454545454545,0.180410038,5.95353125,0.013320302,1.27324611,195.662208878426,NA,NA
3487,"i","s","t",3,10,625,93,12,78,"d",12691.52,0,0,0,0.088136642,2.06758986,NA,NA,NA
3488,"i","s","t",3,10,225,11,4,28,"d",10737.52,0,0,0,0.049527264,0.920156248,NA,NA,NA
3489,"i","s","t",3,10,225,33,4,28,"d",10976.6,0,0,0,0.012921748,0.23465622,NA,NA,NA
3490,"i","s","t",3,10,625,31,12,78,"r",3428823.798,0.254903225806452,0.0998726051612903,3.096050756,0.490980716,5.535468732,773.124574017286,NA,NA
3491,"i","s","t",3,10,625,31,12,78,"d",11840.862,0.00329032258064516,6.426e-06,0.000199206,0.717386764,2.208687508,368,NA,NA
3492,"i","s","t",3,10,225,33,4,28,"d",10813.66,0,0,0,0.010562458,1.42615235,NA,NA,NA
3493,"i","s","t",3,10,625,31,12,78,"r",1540756.41,0.101354838709677,0.0288917587096774,0.895644504,0.022867182,5.538140636,795.504714915458,NA,NA
3494,"i","s","t",3,10,225,33,4,28,"d",11062.46,0,0,0,0.314398314,1.961332036,NA,NA,NA
3495,"i","s","t",3,10,225,11,4,28,"d",10704.36,0,0,0,0.143300778,1.060566438,NA,NA,NA
3496,"i","s","t",3,10,625,93,12,78,"r",91964844.73,0.56141935483871,0.286402259677419,26.63541015,0.022699206,1.956480468,585.725174277072,NA,NA
3497,"i","s","t",3,10,625,93,12,78,"d",12421.682,2.1505376344086e-05,4.2e-08,3.906e-06,0.360238296,4.14455856,NA,NA,NA
3498,"i","s","t",3,10,225,11,4,28,"r",10546.88,0.00363636363636364,7.10181818181818e-06,7.812e-05,0,1.020210838,33,NA,NA
3499,"i","s","t",3,10,625,93,12,78,"r",47013112.766,0.373806451612903,0.204309181784946,19.000753906,0.000960934,7.016527368,790.491925110126,NA,NA
3500,"i","s","t",3,10,225,33,4,28,"d",10902.26,0,0,0,0.025347514,0.93532032,NA,NA,NA
3501,"i","s","t",3,10,225,11,4,28,"r",10644.638,0.0107272727272727,2.45012727272727e-05,0.000269514,0.029531244,3.047980436,297.5,NA,NA
3502,"i","s","t",3,10,225,11,4,28,"d",10708.7,0,0,0,0.02364062,4.152144522,NA,NA,NA
3503,"i","s","t",3,10,625,93,12,78,"d",12811.74,0,0,0,0,4.047933614,NA,NA,NA
3504,"i","s","t",3,10,225,33,4,28,"d",10864.28,0,0,0,0.574558584,0.832683462,NA,NA,NA
3505,"i","s","t",3,10,225,11,4,28,"d",10724.36,0,0,0,0.595703,1.347527338,NA,NA,NA
3506,"i","s","t",3,10,625,93,12,78,"r",82020902.744,0.589376344086021,0.33398991916129,31.061062488,0.044175766,0.738011682,823.599120990325,NA,NA
3507,"i","s","t",3,10,625,31,12,78,"d",11600.42,0,0,0,0.209168086,3.619617206,NA,NA,NA
3508,"i","s","t",3,10,225,33,4,28,"r",4814295.516,0.294909090909091,0.121598958121212,4.01276562,0.10435937,1.217468748,267.963992750619,NA,NA
3509,"i","s","t",3,5,225,11,4,28,"r",10549.532,0.00109090909090909,2.13054545454545e-06,2.3436e-05,0.00914063,1.087601566,NA,NA,NA
3510,"i","s","t",3,5,225,33,4,28,"d",10723.26,0,0,0,0.037968926,0.61475001,NA,NA,NA
3511,"i","s","t",3,5,625,93,12,78,"d",11336.74,0,0,0,1.037816392,0.361417952,NA,NA,NA
3512,"i","s","t",3,5,225,33,4,28,"r",3368904.976,0.181757575757576,0.0649334744848485,2.14280466,0.033273456,0.287414064,225.037969836689,NA,NA
3513,"i","s","t",3,5,225,11,4,28,"d",10599.4,0,0,0,0.641125116,0.254343768,NA,NA,NA
3514,"i","s","t",3,5,625,31,12,78,"d",10979.76,0,0,0,0.136324344,2.656148464,NA,NA,NA
3515,"i","s","t",3,5,625,93,12,78,"r",3521166.542,0.0959139784946237,0.0345266719354839,3.21098048,0.09091421,0.625070312,677.281647943354,NA,NA
3516,"i","s","t",3,5,625,31,12,78,"d",10986.6,0,0,0,0.015835998,3.179574208,NA,NA,NA
3517,"i","s","t",3,5,225,33,4,28,"r",6724054.974,0.429575757575758,0.181301728484848,5.98295703,0.088191394,1.224207012,255.136311772748,NA,NA
3518,"i","s","t",3,5,625,93,12,78,"r",26548865.564,0.177505376344086,0.075531838,7.024460928,0.097812656,1.043640596,769.60224323307,NA,NA
3519,"i","s","t",3,5,625,31,12,78,"r",14319.866,0.0243225806451613,0.000121343870967742,0.00376166,0.31323437,0.633199214,847.733333333333,NA,NA
3520,"i","s","t",3,5,625,93,12,78,"d",11297.74,0,0,0,0.071257812,2.288683588,NA,NA,NA
3521,"i","s","t",3,5,625,31,12,78,"d",10933.74,0,0,0,0.139148426,0.9615781,NA,NA,NA
3522,"i","s","t",3,5,225,11,4,28,"d",10471.44,0,0,0,0.03607422,0.776398428,NA,NA,NA
3523,"i","s","t",3,5,225,33,4,28,"r",4508204.878,0.232848484848485,0.0699750223636364,2.309175744,0.037988514,0.445265612,220.238339266588,NA,NA
3524,"i","s","t",3,5,625,93,12,78,"d",11266.88,0,0,0,0.060289236,2.132605556,NA,NA,NA
3525,"i","s","t",3,5,225,33,4,28,"r",10768.25,0.00921212121212121,2.07137575757576e-05,0.000683554,0.012085868,0.451367194,NA,NA,NA
3526,"i","s","t",3,5,225,33,4,28,"d",10794.82,0,0,0,0,0.282636758,NA,NA,NA
3527,"i","s","t",3,5,625,31,12,78,"r",149949.41,0.0510967741935484,0.00274382432258065,0.08505855,0.09031249,1.135097568,798.387107921318,NA,NA
3528,"i","s","t",3,5,625,31,12,78,"d",10910.92,0,0,0,0.001917968,1.908035158,NA,NA,NA
3529,"i","s","t",3,5,625,31,12,78,"r",10847.52,0.00238709677419355,5.04e-06,0.00015624,0.040609364,0.645656244,NA,NA,NA
3530,"i","s","t",3,5,625,93,12,78,"r",3344438.308,0.0883655913978495,0.0313900367311828,2.919273416,0.4101565,1.90476955,570.795442303372,NA,NA
3531,"i","s","t",3,5,225,11,4,28,"d",10696.76,0,0,0,0.01186342,0.417503892,NA,NA,NA
3532,"i","s","t",3,5,625,31,12,78,"r",10604.648,0.000193548387096774,5.04e-07,1.5624e-05,0.078945204,1.766531222,NA,NA,NA
3533,"i","s","t",3,5,225,33,4,28,"r",10578.182,0.00496969696969697,1.19550909090909e-05,0.000394518,0.89906625,1.050031264,NA,NA,NA
3534,"i","s","t",3,5,225,11,4,28,"r",10448.94,0,0,0,0.002421868,0.653718766,NA,NA,NA
3535,"i","s","t",3,5,225,33,4,28,"d",10597.1,0,0,0,0.014027334,1.267820292,NA,NA,NA
3536,"i","s","t",3,5,225,33,4,28,"d",10690.92,0,0,0,0.006410154,0.802589766,NA,NA,NA
3537,"i","s","t",3,5,225,11,4,28,"r",10656.242,0.000181818181818182,3.55090909090909e-07,3.906e-06,0.01785166,1.371292968,NA,NA,NA
3538,"i","s","t",3,5,625,31,12,78,"d",11084.7,0,0,0,0.117675772,0.615976506,NA,NA,NA
